id	Uniprot	Symbol	iBAQ.Mrpl4_1	iBAQ.Mrpl4_2	iBAQ.Mrpl4_3	iBAQ.Kgd4_1	iBAQ.Kgd4_2	iBAQ.Kgd4_3	logFC	t.ord	t.mod	p.ord	p.mod	q.ord	q.mod	df.r	df.0	s2.0	s2	s2.post	categ_Ord	categ_Mod	NegLogPvalMod	NegLogPvalOrd
508	P40858	MRPL49	3996500	3828600	3005900	9940500	14549000	19579000	-1.981350214	-6.379403569	-5.619256155	0.003097687	0.000825661	0.002301919	0.000507141	4	2.936089478	0.243430199	0.144695024	0.186490233	Significant	Significant	3.083198422	2.508962437
509	P40961	PHB1	675410	470930	627670	1629000	2264500	1338700	-1.542837898	-5.665724311	-4.621249921	0.004785397	0.002481196	0.002900246	0.001243593	4	2.936089478	0.243430199	0.111229755	0.167191018	Significant	Significant	2.605338846	2.320082051
510	P40990	MSS2	76551	271480	279390	200490	249790	167760	-0.177675112	-0.27856974	-0.322620179	0.794382997	0.756489923	0.165837574	0.159042825	4	2.936089478	0.243430199	0.610206145	0.454947624	Not Significant	Not Significant	0.121196853	0.09997006
513	P41903	TES1	38738000	25843000	42793000	26121000	1772500	1457700	3.103354815	2.279244241	2.909345042	0.084857282	0.022914187	0.024622279	0.007106901	4	2.936089478	0.243430199	2.780816885	1.706725443	Not Significant	Significant	1.639895554	1.071310882
514	P42847	MRPS18	1950300	1525900	1721700	3111400	3810800	2546300	-0.85295664	-4.338996418	-2.827796987	0.012262611	0.025732562	0.005620818	0.007864233	4	2.936089478	0.243430199	0.057965099	0.13647362	Not Significant	Not Significant	1.589516972	1.911417051
515	P42900	SLS1	374380	206480	461410	739390	1200000	625940	-1.320255907	-2.951731886	-3.077269259	0.041897155	0.018089785	0.013875441	0.005902818	4	2.936089478	0.243430199	0.300091493	0.276106417	Not Significant	Not Significant	1.742566591	1.377815465
516	P42940	CIR1	2214100	1431600	1973900	2518500	7177700	5615900	-1.340068623	-2.715112585	-2.92999569	0.053255057	0.022253535	0.016432461	0.006971018	4	2.936089478	0.243430199	0.365400932	0.313769968	Not Significant	Not Significant	1.652600986	1.273639143
521	P43635	CIT3	604910	50179	169780	904570	1390300	473170	-2.283790806	-2.019121765	-2.543065584	0.11361137	0.038786125	0.03189718	0.011249931	4	2.936089478	0.243430199	1.919017252	1.209730913	Not Significant	Significant	1.411323606	0.944578203
522	P46367	ALD4	24034000	28079000	24615000	120240000	191970000	143630000	-2.546944371	-12.20284533	-8.315205896	0.000258887	7.49E-05	0.000714647	0.000165245	4	2.936089478	0.243430199	0.065344338	0.140729182	Significant	Significant	4.125513332	3.586890565
526	P46681	DLD2	259050	429680	311520	84955	480210	499980	0.255170467	0.293499671	0.359216553	0.78373835	0.730119479	0.164157141	0.15401559	4	2.936089478	0.243430199	1.133801013	0.756901553	Not Significant	Not Significant	0.136606065	0.105828902
529	P47015	AIM23	2661600	2207600	2522400	3639700	5925800	4767200	-0.931467331	-4.260546316	-3.002211799	0.013047926	0.020097404	0.005770357	0.006327237	4	2.936089478	0.243430199	0.071696166	0.144392242	Not Significant	Not Significant	1.696860035	1.884458524
530	P47039	BNA3	349030	811580	1137600	4871800	4980500	4948500	-2.847171744	-5.615930874	-6.113068208	0.004941041	0.000502462	0.002900246	0.000359771	4	2.936089478	0.243430199	0.385545006	0.325386931	Significant	Significant	3.298896898	2.306181505
533	P47140	AIM25	802680	1017800	1362000	1100300	1435400	1187300	-0.250985538	-1.010702133	-0.777302708	0.369330824	0.462662365	0.086847815	0.102424755	4	2.936089478	0.243430199	0.092500119	0.156389753	Not Significant	Not Significant	0.334735826	0.432584445
535	P47150	RSM7	302110	505970	510290	1969300	2732200	1842400	-2.329891148	-7.623860874	-6.655282576	0.001589317	0.000300856	0.001592148	0.000308998	4	2.936089478	0.243430199	0.140091762	0.18383556	Significant	Significant	3.521641569	2.798789381
536	P48015	GCV1	154850	163680	243410	1685700	1421000	1155300	-2.936389434	-11.33966139	-8.961455422	0.000344797	4.64E-05	0.000744093	0.00015286	4	2.936089478	0.243430199	0.100581566	0.161050274	Significant	Significant	4.333880349	3.462436242
537	P48360	ARH1	33710	15438	28124	189350	254910	27026	-2.159261098	-2.01640756	-2.527227913	0.113963324	0.039689727	0.03189718	0.01145897	4	2.936089478	0.243430199	1.720065343	1.094996574	Not Significant	Significant	1.401321893	0.943234894
538	P48525	MSE1	149680	36666	28264	314980	371730	125750	-2.189546645	-2.456558907	-3.016585051	0.069949801	0.019695352	0.020871143	0.00626361	4	2.936089478	0.243430199	1.191640615	0.790257294	Not Significant	Significant	1.705636258	1.15521352
540	P48564	YNL295W	294930	22211	24099	97186	127070	197610	-1.316778603	-1.044744156	-1.326892261	0.355118261	0.226557332	0.084131255	0.055662812	4	2.936089478	0.243430199	2.382850963	1.477220951	Not Significant	Not Significant	0.644821878	0.449626994
541	P48569	YDL183C	483000	711800	861420	213910	367420	44027	2.139772469	2.251011311	2.786214305	0.087547069	0.027308231	0.025286756	0.008186052	4	2.936089478	0.243430199	1.355411279	0.884702826	Not Significant	Significant	1.563706433	1.05775839
543	P49017	COQ5	695460	318210	518370	1298800	1771600	1218800	-1.537182981	-4.168354737	-4.007591087	0.014049867	0.005237913	0.006129144	0.002263171	4	2.936089478	0.243430199	0.20399196	0.22068641	Significant	Significant	2.280841736	1.852327783
544	P49095	GCV2	118400	30027	144270	601840	1171100	426730	-3.06524108	-3.690635586	-4.487836465	0.021007023	0.002904975	0.007889245	0.001398212	4	2.936089478	0.243430199	1.034708945	0.699755769	Significant	Significant	2.53685767	1.677635483
547	P49367	LYS4	22817	54573	100250	724780	1776600	2049900	-4.789343082	-6.16078018	-7.414737064	0.003523159	0.000154391	0.002476198	0.000219835	4	2.936089478	0.243430199	0.906508185	0.625823182	Significant	Significant	3.811378129	2.453067808
550	P50085	PHB2	4264500	5638400	4390000	2845500	5700400	3882400	0.248396422	0.783930429	0.698124825	0.476900837	0.507820761	0.108123353	0.112026124	4	2.936089478	0.243430199	0.150600664	0.189895979	Not Significant	Not Significant	0.294289548	0.321571915
553	P51998	YML6	3106800	2948200	4262500	7391400	11648000	8444900	-1.406324914	-5.493773062	-4.309606971	0.005349952	0.003600865	0.003026013	0.001671092	4	2.936089478	0.243430199	0.098292678	0.159730286	Not Significant	Not Significant	2.443593151	2.271650135
554	P52893	ALT1	20498	31781	29898	770010	680540	699490	-4.733316069	-23.07899167	-15.52496856	2.09E-05	1.21E-06	0.000264237	9.91E-06	4	2.936089478	0.243430199	0.06309408	0.139431472	Significant	Significant	5.91625065	4.680132355
556	P53140	RMD9	150470	179270	140670	126900	472780	94125	-0.191195433	-0.264521218	-0.314330471	0.804448967	0.76251358	0.167386542	0.159437836	4	2.936089478	0.243430199	0.783655631	0.554974872	Not Significant	Not Significant	0.117752417	0.094501502
557	P53163	MNP1	0	1058300	651960	812040	595920	507480	-0.713641027	-0.61709135	-0.778661847	0.570568091	0.461911732	0.125753826	0.102424755	4	2.936089478	0.243430199	2.006097145	1.25994935	Not Significant	Not Significant	0.335441007	0.24369252
562	P53220	TIM21	421430	167450	648640	1737300	806820	2188100	-2.022062408	-2.80051803	-3.327198457	0.048785784	0.012809758	0.015201725	0.004409575	4	2.936089478	0.243430199	0.781994365	0.55401683	Significant	Significant	1.892459077	1.31170671
565	P53234	YGR053C	0	123850	48959	200150	299070	326590	-1.765298521	-3.974191944	-4.132458218	0.016480854	0.004478646	0.006725795	0.001990008	4	2.936089478	0.243430199	0.295957872	0.273722584	Significant	Significant	2.348853267	1.78302029
567	P53260	GTF1	98062	224510	242910	250600	806960	204500	-0.983672247	-1.319215089	-1.57648093	0.257545428	0.159312724	0.06413805	0.03976527	4	2.936089478	0.243430199	0.833990063	0.584002428	Not Significant	Not Significant	0.797749535	0.589146155
570	P53292	MRPS35	1671300	4950400	4669000	6062100	6395100	6018600	-0.864861032	-1.697628184	-1.850745218	0.164812429	0.107039609	0.04325821	0.02829589	4	2.936089478	0.243430199	0.389312873	0.327559837	Not Significant	Not Significant	0.970455485	0.783010039
573	P53305	RSM27	10203000	6665600	11235000	10718000	22579000	15090000	-0.752269978	-1.942004352	-1.909338545	0.124091283	0.098237663	0.034427228	0.026190112	4	2.936089478	0.243430199	0.225080733	0.232848175	Not Significant	Not Significant	1.007721979	0.906258724
574	P53311	MPC3	0	0	78009	1556000	3256000	1483000	-4.599504979	-8.686584366	-9.582678805	0.000966778	3.00E-05	0.001145787	0.000117614	4	2.936089478	0.243430199	0.420547797	0.345572824	Significant	Significant	4.522349108	3.014673079
575	P53312	LSC2	1578600	2264500	1326500	10373000	15281000	11274000	-2.852631015	-10.05557226	-8.407994845	0.000550072	6.98E-05	0.000900675	0.000165245	4	2.936089478	0.243430199	0.120717123	0.172662325	Significant	Significant	4.15625662	3.259580625
577	P53598	LSC1	2673000	2498700	3367900	12047000	17639000	13374000	-2.327057055	-11.10156997	-7.588567513	0.000374524	0.000133548	0.000744093	0.000199212	4	2.936089478	0.243430199	0.065907755	0.141054101	Significant	Significant	3.87436305	3.426520812
580	P53724	MRPL50	271890	160010	189190	1708300	2422100	2554500	-3.442208003	-11.87004999	-10.05505631	0.000288447	2.19E-05	0.000714647	0.000105766	4	2.936089478	0.243430199	0.126142195	0.175790931	Significant	Significant	4.658637241	3.539933366
581	P53732	MRPS12	1732300	0	2526700	727520	3896700	3791300	-1.205918691	-0.865801974	-1.106638177	0.435440002	0.305348031	0.099436122	0.071649153	4	2.936089478	0.243430199	2.909981104	1.781213651	Not Significant	Not Significant	0.515204876	0.361071677
582	P53733	RSM19	9569700	3515700	5028000	15862000	25705000	18277000	-1.820388984	-3.869114794	-4.108113377	0.018007033	0.004616646	0.007031092	0.00203688	4	2.936089478	0.243430199	0.332044604	0.294533579	Significant	Significant	2.335673451	1.744557842
583	P53736	YNR040W	3155700	4943400	5323200	1128800	1278300	235340	2.644640891	3.224409782	3.913590114	0.032145606	0.005902444	0.011293243	0.002425126	4	2.936089478	0.243430199	1.009076788	0.684973862	Significant	Significant	2.228968124	1.492878385
587	P53875	MRPL19	4520400	1637400	2732500	4026600	7177400	5556200	-0.996347761	-2.04632554	-2.198353413	0.110149007	0.06423708	0.031104856	0.01786598	4	2.936089478	0.243430199	0.355601602	0.308118755	Not Significant	Not Significant	1.19221421	0.958019415
589	P53881	MRPL22	409840	515580	424410	1979800	2366700	1333300	-2.040767169	-7.688996399	-6.17219665	0.001538937	0.000474373	0.00157009	0.000358071	4	2.936089478	0.243430199	0.105666875	0.16398294	Significant	Significant	3.323880326	2.812779287
590	P53889	FMP41	43676	0	49274	92802	0	0	-0.419046706	-1.232468521	-1.138961303	0.285262422	0.292522709	0.069939172	0.06941972	4	2.936089478	0.243430199	0.173406132	0.203047752	Not Significant	Not Significant	0.533840413	0.544755434
591	P53937	SWS2	405320	359470	38746	574220	764390	768320	-1.966855923	-1.771996546	-2.228171673	0.151087392	0.061482142	0.040019011	0.017196029	4	2.936089478	0.243430199	1.848036791	1.168796918	Not Significant	Not Significant	1.211251008	0.820771776
598	Q00711	SDH1	2702200	4811600	4328500	11672000	18862000	12133000	-1.856245572	-5.479101065	-5.054161447	0.005401806	0.001513925	0.003026013	0.000846864	4	2.936089478	0.243430199	0.172164457	0.202331685	Significant	Significant	2.819895528	2.267461003
600	Q01163	RSM23	3071600	2112000	3450600	4502100	8913300	5478400	-1.098621647	-3.030243753	-2.890108856	0.038771276	0.023548261	0.012976092	0.007267583	4	2.936089478	0.243430199	0.197166185	0.216750028	Not Significant	Not Significant	1.628041153	1.411489903
601	Q01217	"ARG5,6"	74695	139690	0	1171400	1369900	783490	-3.165996396	-7.441486666	-7.609950964	0.001741632	0.000131211	0.001644285	0.000199212	4	2.936089478	0.243430199	0.27151428	0.259626115	Significant	Significant	3.882030241	2.759043657
603	Q01802	AAT1	1526500	1901700	1572300	6772400	6757000	5654200	-1.941659726	-14.75933108	-6.922252912	0.000122662	0.000236425	0.000484936	0.000263137	4	2.936089478	0.243430199	0.025959968	0.118016459	Significant	Significant	3.626305777	3.911290955
604	Q01852	TIM44	5457900	4290500	3350200	8715100	12244000	8837700	-1.195817417	-4.620086378	-3.650071284	0.009880455	0.008308626	0.00480761	0.003174041	4	2.936089478	0.243430199	0.100489531	0.160997198	Not Significant	Not Significant	2.08047077	2.005223071
609	Q02204	MRPL13	1730400	5663900	6282400	3034000	5305000	2005600	0.310536476	0.430063025	0.510948306	0.689306242	0.625244131	0.149322408	0.135543588	4	2.936089478	0.243430199	0.782081997	0.554067367	Not Significant	Not Significant	0.203950376	0.161587789
612	Q02486	ABF2	400240	1523400	989360	3354200	8360100	2959100	-2.367949275	-3.205147449	-3.823913804	0.03273983	0.006623052	0.01131673	0.002659872	4	2.936089478	0.243430199	0.818728714	0.575201302	Significant	Significant	2.178941851	1.484923579
613	Q02608	MRPS16	5428600	1420200	2771100	1956200	3638100	5242000	-0.268074453	-0.385273482	-0.454494965	0.719645706	0.663354437	0.153270267	0.140404531	4	2.936089478	0.243430199	0.726212769	0.521847928	Not Significant	Not Significant	0.178254362	0.142881262
616	Q02773	RPM2	73570	149780	89463	127550	107100	0	-0.359443509	-1.059275041	-0.977918399	0.349200612	0.360982069	0.083669407	0.08314649	4	2.936089478	0.243430199	0.172716994	0.20265033	Not Significant	Not Significant	0.44251437	0.456925004
617	Q02776	TIM50	1026100	2578600	1272700	198450	484970	56457	3.091846855	3.137587855	3.899389697	0.034928802	0.00601061	0.011815108	0.00244526	4	2.936089478	0.243430199	1.456583604	0.943048281	Significant	Significant	2.221081423	1.456816311
618	Q02873	YPL107W	97132	0	0	0	0	552740	-0.215941884	-0.191059657	-0.240622516	0.857784666	0.816804969	0.177317858	0.167673652	4	2.936089478	0.243430199	1.916139135	1.20807112	Not Significant	Not Significant	0.087881629	0.066621721
620	Q02950	MRP51	1704900	2639900	3464400	4840500	7413600	6230500	-1.280634128	-3.686796336	-3.443871109	0.021077861	0.010935711	0.007889245	0.00391504	4	2.936089478	0.243430199	0.180985219	0.207418564	Not Significant	Not Significant	1.961152963	1.676173454
623	Q03028	ODC1	1003800	1521700	1682500	1088300	1974500	1228500	-0.012899737	-0.037115714	-0.034679936	0.972171201	0.973311862	0.195843304	0.194200152	4	2.936089478	0.243430199	0.181191294	0.207537406	Not Significant	Not Significant	0.011747984	0.012257248
625	Q03201	RSM10	0	218860	168200	3556400	2400300	2386200	-3.866992119	-17.3654197	-12.3973861	6.45E-05	5.50E-06	0.000408287	3.48E-05	4	2.936089478	0.243430199	0.0743819	0.145941088	Significant	Significant	5.259698941	4.19013052
626	Q03246	MRPS17	4220400	2405300	3840000	5205500	8860500	5046600	-0.859344567	-2.362124662	-2.256567882	0.077483156	0.05896965	0.022690767	0.016567268	4	2.936089478	0.243430199	0.19852733	0.217534992	Not Significant	Not Significant	1.229371448	1.110792698
627	Q03430	RSM28	2067200	1889200	2151500	6966500	14014000	6839200	-2.104087414	-6.096533012	-5.676590703	0.003661647	0.000778203	0.002545251	0.000482724	4	2.936089478	0.243430199	0.178670543	0.206083705	Significant	Significant	3.108907268	2.436323544
631	Q03799	MRPS8	0	391820	343940	509590	843240	466200	-1.399054937	-1.80378869	-2.170112233	0.145595203	0.066961026	0.039508368	0.018480914	4	2.936089478	0.243430199	0.902380032	0.623442501	Not Significant	Not Significant	1.174177903	0.836852935
633	Q03976	RSM24	935470	514910	1658200	3437700	7284500	4276800	-2.355677277	-4.035335077	-4.574156944	0.015664284	0.002622435	0.006476118	0.001283577	4	2.936089478	0.243430199	0.511167978	0.397832924	Significant	Significant	2.581295202	1.805089464
634	Q04013	YHM2	1263600	1810100	1603000	13009000	26173000	12989000	-3.412093448	-9.23665013	-8.887528698	0.000763654	4.89E-05	0.001006355	0.000153176	4	2.936089478	0.243430199	0.204693525	0.221090998	Significant	Significant	4.310705916	3.117103189
636	Q04172	SHE9	381130	376030	322640	4001200	8700800	1967600	-3.510915265	-5.625445826	-6.482502003	0.004910826	0.000353035	0.002900246	0.000327615	4	2.936089478	0.243430199	0.584276019	0.43999388	Significant	Significant	3.4521823	2.308845485
639	Q04401	SDH7	385360	541070	370460	2050500	3233000	2242300	-2.529424329	-9.528461529	-7.649623742	0.000677369	0.000126996	0.00093442	0.000199212	4	2.936089478	0.243430199	0.105703428	0.16400402	Significant	Significant	3.896208995	3.169174953
641	Q04598	YDR115W	0	75722	243040	7370200	2100900	5462900	-5.23018295	-6.868564476	-8.237966923	0.002353314	7.95E-05	0.001884293	0.000165245	4	2.936089478	0.243430199	0.869747244	0.604623374	Significant	Significant	4.099701747	2.628320188
642	Q04599	MRPL1	2097300	1754700	2512100	5801600	7669700	4700800	-1.499958583	-5.921124989	-4.613510737	0.00407527	0.002503818	0.002685225	0.001244972	4	2.936089478	0.243430199	0.096258998	0.158557475	Not Significant	Not Significant	2.601397192	2.389843633
644	Q04748	SOV1	0	0	12984	21179	17449	12228	0.920197071	0.966063059	1.196038785	0.388719254	0.270962396	0.090732397	0.065292436	4	2.936089478	0.243430199	1.36094947	0.887896667	Not Significant	Not Significant	0.567090977	0.410363948
646	Q05779	COQ9	138120	70752	101620	245770	328140	221210	-1.389029151	-4.252086254	-3.848953373	0.013136195	0.006412639	0.005770357	0.002591984	4	2.936089478	0.243430199	0.160069964	0.195356866	Not Significant	Not Significant	2.192963179	1.881530421
648	Q05892	YLR290C	256840	61150	140510	2168000	3996900	3878100	-4.631471136	-6.960614106	-8.136427702	0.002238961	8.60E-05	0.001863496	0.000165245	4	2.936089478	0.243430199	0.664100899	0.486028396	Significant	Significant	4.065459904	2.649953549
649	Q05931	SSQ1	33538	133450	27578	786290	1236300	530370	-4.009420012	-5.024117048	-6.072300933	0.007363949	0.000522915	0.003726459	0.000364012	4	2.936089478	0.243430199	0.955289203	0.653954893	Significant	Significant	3.281569241	2.132889232
650	Q06005	LIP2	0	72004	0	201290	589920	350080	-2.012968889	-4.277980154	-4.542401969	0.012868276	0.002722682	0.005738624	0.001322314	4	2.936089478	0.243430199	0.332114513	0.294573895	Significant	Significant	2.565003043	1.890479641
651	Q06090	MRPL51	1196100	754830	414590	3431100	3681400	4629500	-2.42915439	-5.26523447	-5.551767596	0.006232283	0.000885716	0.003249362	0.000533566	4	2.936089478	0.243430199	0.319275846	0.287169915	Significant	Significant	3.052705427	2.205352841
652	Q06405	ATP17	2960800	2833900	3131100	16218000	18179000	13168000	-2.402414602	-16.86845434	-8.472956086	7.24E-05	6.64E-05	0.000416338	0.000165245	4	2.936089478	0.243430199	0.030425421	0.120591658	Significant	Significant	4.17761032	4.140257182
655	Q06630	MHR1	3486800	2599200	2882000	3574400	5408100	5073500	-0.636254222	-2.84845282	-2.037955408	0.046468441	0.081328897	0.014623713	0.022057694	4	2.936089478	0.243430199	0.074840133	0.146205348	Not Significant	Not Significant	1.089755115	1.332841902
657	Q06668	OMS1	506860	341630	519030	408090	680520	454300	-0.163110104	-0.547552994	-0.471110357	0.613117257	0.652019062	0.134196541	0.138944116	4	2.936089478	0.243430199	0.133106932	0.179807452	Not Significant	Not Significant	0.185739708	0.21245646
658	Q06678	MRPL35	504590	705840	720860	2070800	3351000	2522000	-2.030320189	-7.762463374	-6.17379405	0.001484459	0.000473639	0.001539338	0.000358071	4	2.936089478	0.243430199	0.102617445	0.162224353	Significant	Significant	3.324552849	2.82843191
659	Q06892	POS5	135610	0	37791	204930	320160	570160	-2.055144824	-2.923235377	-3.455440984	0.043103909	0.010766658	0.01398227	0.003897747	4	2.936089478	0.243430199	0.741393118	0.530602341	Significant	Significant	1.967919063	1.365483339
660	Q07349	YDL027C	587810	974960	1082600	273220	256250	38080	2.620800279	2.697738352	3.347462912	0.05422123	0.012460909	0.016649369	0.00433715	4	2.936089478	0.243430199	1.415661626	0.919448829	Not Significant	Significant	1.904450268	1.265830631
661	Q07500	NDE2	50508	80629	60265	33946	138410	27658	0.30577214	0.404365974	0.484406191	0.706631735	0.643018792	0.151015807	0.13796471	4	2.936089478	0.243430199	0.857704872	0.597678612	Not Significant	Not Significant	0.191776335	0.150806862
666	Q08023	FMP25	311310	463510	126440	227350	602210	532040	-0.665770353	-0.93927522	-1.112033893	0.400769188	0.303175708	0.092520801	0.071406864	4	2.936089478	0.243430199	0.753623501	0.537655528	Not Significant	Not Significant	0.5183056	0.397105676
668	Q08179	MDM38	2002600	3416500	2439900	1328200	1112200	922670	1.204813377	4.439925866	3.613608996	0.011334605	0.008718281	0.005350535	0.003283074	4	2.936089478	0.243430199	0.110453475	0.166743343	Not Significant	Not Significant	2.059569113	1.945593626
671	Q08742	RDL2	1625300	866680	1173800	151570	243660	287970	2.426825355	6.361739401	6.21206016	0.003129629	0.00045643	0.002301919	0.000358071	4	2.936089478	0.243430199	0.218281313	0.228926991	Significant	Significant	3.340625442	2.504507176
672	Q08818	MSC6	717410	680570	728300	568500	763550	278090	0.51954647	1.198158657	1.234460273	0.296992292	0.257213022	0.072254925	0.062218621	4	2.936089478	0.243430199	0.282040448	0.265696491	Not Significant	Not Significant	0.589707048	0.527254822
673	Q08822	CIR2	99970	0	89624	777240	750710	366340	-2.417546082	-5.612560569	-5.767610758	0.004951799	0.000708998	0.002900246	0.000448681	4	2.936089478	0.243430199	0.27830352	0.263541428	Significant	Significant	3.149354775	2.305237011
674	Q12031	ICL2	58394	35992	133860	513370	763140	217270	-2.747023528	-3.569311307	-4.288645409	0.023390155	0.003694117	0.008602016	0.001701762	4	2.936089478	0.243430199	0.888478989	0.615425855	Significant	Significant	2.432489386	1.630966907
680	Q12166	LEU9	106130	68391	148930	288880	625440	179760	-1.636356179	-2.653090012	-3.0487622	0.056798279	0.018825947	0.017272988	0.006017664	4	2.936089478	0.243430199	0.57061472	0.432115493	Not Significant	Significant	1.725243163	1.245664826
682	Q12233	ATP20	6560700	3893500	5615700	5995400	9010900	5285700	-0.331079506	-1.02799511	-0.923541324	0.362049555	0.386725295	0.085453302	0.087785077	4	2.936089478	0.243430199	0.155587161	0.192771661	Not Significant	Not Significant	0.41259742	0.441231982
684	Q12298	YDR061W	176490	336480	394320	859210	646630	635810	-1.305024283	-3.419592741	-3.339764694	0.026790193	0.012592214	0.009628504	0.004358637	4	2.936089478	0.243430199	0.218463895	0.229032285	Not Significant	Not Significant	1.899897906	1.572024156
688	Q12428	PDH1	387830	686790	516100	841970	1249900	841810	-0.896020059	-2.94202384	-2.563313753	0.042303783	0.037661834	0.013899692	0.010974638	4	2.936089478	0.243430199	0.139134345	0.183283424	Not Significant	Not Significant	1.424098534	1.373620791
692	Q12467	YPL168W	4805200	6466400	4422500	0	0	41032	6.315955929	15.25137117	15.42777117	0.000107788	1.27E-06	0.000478061	9.91E-06	4	2.936089478	0.243430199	0.257247794	0.251398721	Significant	Significant	5.897805318	3.967430188
693	Q12480	AIM45	0	194950	244990	1020400	1170400	1854300	-2.999285915	-5.929681525	-6.449855021	0.004053802	0.000363998	0.002685225	0.000327615	4	2.936089478	0.243430199	0.383764023	0.324359849	Significant	Significant	3.438901511	2.392137423
695	Q12487	MRPL23	1753000	988780	1167200	2244700	3088900	3322100	-1.16970402	-3.890551026	-3.365090253	0.017682353	0.012165764	0.0069472	0.004258077	4	2.936089478	0.243430199	0.135587918	0.181238221	Not Significant	Not Significant	1.914860607	1.752459941
696	Q12497	FMP16	0	752510	659950	1197800	1160100	0	-0.402663777	-0.182741369	-0.237739246	0.863889211	0.818953143	0.177420156	0.167673652	4	2.936089478	0.243430199	7.282871324	4.303032456	Not Significant	Not Significant	0.086740946	0.06354195
700	Q2V2P9	YDR119W-A	0	3172200	2081500	5046300	6489900	2187000	-2.278545217	-1.368781162	-1.764906705	0.24290053	0.121326169	0.061009921	0.031540214	4	2.936089478	0.243430199	4.156602772	2.500132674	Not Significant	Not Significant	0.916045516	0.614571538
701	Q3E6R5	YDR381C-A	247890	0	0	1042500	2164600	1546900	-3.817538738	-5.409769447	-6.399312023	0.005655324	0.000381732	0.003057506	0.000327615	4	2.936089478	0.243430199	0.746965685	0.533816006	Significant	Significant	3.418241009	2.247542491
703	Q6Q560	ISD11	716420	601320	525100	2818600	2815100	3779100	-2.350153717	-12.2504285	-7.837268888	0.000254974	0.000109026	0.000714647	0.000179752	4	2.936089478	0.243430199	0.055205359	0.134882095	Significant	Significant	3.962470539	3.593504274
704	Q96VH5	MIC10	2238500	4847000	5457900	2382600	4227900	3694500	0.223371071	0.471033764	0.501503591	0.662156592	0.631539269	0.144430306	0.135997222	4	2.936089478	0.243430199	0.337319179	0.297575394	Not Significant	Not Significant	0.19959964	0.179039293
